event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
7017147842,true,2014-03-22 21:45:00.000,101.95341997988545,14.512320511192137,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147843,true,2014-03-23 07:07:00.000,101.95341997988545,14.512320511192137,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147844,true,2014-03-23 12:28:00.000,101.95540289001538,14.511554983577852,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147845,true,2014-03-23 17:45:00.000,101.95268795781499,14.513043182463397,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147846,true,2014-03-23 20:07:00.000,101.95486383910072,14.512148793505025,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147847,true,2014-03-24 06:55:00.000,101.95625936736204,14.513223957037104,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147848,true,2014-03-24 11:31:00.000,101.95677240980093,14.512765937298392,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147849,true,2014-03-24 16:25:00.000,101.95677240980093,14.512765937298392,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147850,true,2014-03-24 20:13:00.000,101.95677240980093,14.512765937298392,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147851,true,2014-03-25 06:26:00.000,101.95677240980093,14.512765937298392,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147852,true,2014-03-25 11:22:00.000,101.95677240980093,14.512765937298392,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147853,true,2014-03-25 16:21:00.000,101.95605026788377,14.51353364792709,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147854,true,2014-03-25 19:58:00.000,101.95605026788377,14.51353364792709,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147855,true,2014-03-26 08:22:00.000,101.95134778964267,14.50565459016282,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147856,true,2014-03-26 10:07:00.000,101.95099702956429,14.505767375567588,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147857,true,2014-03-26 15:53:00.000,101.95398427033582,14.504546711917948,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147858,true,2014-03-26 17:01:00.000,101.95190144400841,14.506162393914499,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147859,true,2014-03-26 20:20:00.000,101.95012681977465,14.505155177423019,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147860,true,2014-03-27 07:21:00.000,101.94664827849442,14.504277724834028,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147861,true,2014-03-27 10:59:00.000,101.94733759852134,14.504530967481012,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147862,true,2014-03-27 16:31:00.000,101.94733759852134,14.504530967481012,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147863,true,2014-03-27 19:51:00.000,101.94733759852134,14.504530967481012,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147864,true,2014-03-28 06:33:00.000,101.94733759852134,14.504530967481012,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147865,true,2014-03-28 10:17:00.000,101.94733759852134,14.504530967481012,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147866,true,2014-03-28 20:37:00.000,101.95977555599559,14.521099776376166,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147867,true,2014-03-29 07:43:00.000,101.95637268291223,14.523843000197042,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147868,true,2014-03-29 10:56:00.000,101.95637268291223,14.523843000197042,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147869,true,2014-03-29 15:58:00.000,101.95637268291223,14.523843000197042,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147870,true,2014-03-29 19:56:00.000,101.95637268291223,14.523843000197042,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147871,true,2014-03-30 07:29:00.000,101.95637268291223,14.523843000197042,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147872,true,2014-03-30 10:57:00.000,101.95637268291223,14.523843000197042,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147873,true,2014-03-30 16:30:00.000,101.95637268291223,14.523843000197042,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147874,true,2014-03-30 20:02:00.000,101.95637268291223,14.523843000197042,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147875,true,2014-03-31 06:57:00.000,101.95637268291223,14.523843000197042,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147876,true,2014-03-31 10:49:00.000,101.95637268291223,14.523843000197042,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147877,true,2014-03-31 18:05:00.000,101.95637268291223,14.523843000197042,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147878,true,2014-03-31 19:55:00.000,101.95637268291223,14.523843000197042,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147879,true,2014-04-01 07:06:00.000,101.95637268291223,14.523843000197042,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147880,true,2014-04-01 10:55:00.000,101.95637268291223,14.523843000197042,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147881,true,2014-04-01 15:32:00.000,101.95632561745576,14.523789407951831,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147882,true,2014-04-01 19:45:00.000,101.95632561745576,14.523789407951831,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147883,true,2014-04-02 05:57:00.000,101.95632561745576,14.523789407951831,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147884,true,2014-04-02 08:48:00.000,101.95632561745576,14.523789407951831,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147885,true,2014-04-02 15:17:00.000,101.95632561745576,14.523789407951831,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147886,true,2014-04-02 21:06:00.000,101.95099992869913,14.519268766837001,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147887,true,2014-04-03 06:30:00.000,101.95099992869913,14.519268766837001,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147888,true,2014-04-03 18:05:00.000,101.94144729786827,14.514755878742267,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147889,true,2014-04-03 19:47:00.000,101.94427077528039,14.508850220858864,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147890,true,2014-04-04 06:56:00.000,101.94711778835334,14.504732412803563,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147891,true,2014-04-04 10:08:00.000,101.95173251024046,14.505306569574742,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147892,true,2014-04-04 15:28:00.000,101.95173251024046,14.505306569574742,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147893,true,2014-04-05 06:20:00.000,101.95224504187493,14.506907646999153,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147894,true,2014-04-05 10:27:00.000,101.95224504187493,14.506907646999153,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147895,true,2014-04-05 16:08:00.000,101.95224504187493,14.506907646999153,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147896,true,2014-04-05 19:56:00.000,101.95224504187493,14.506907646999153,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147897,true,2014-04-06 06:12:00.000,101.95224504187493,14.506907646999153,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147898,true,2014-04-06 11:11:00.000,101.95224504187493,14.506907646999153,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147899,true,2014-04-06 15:59:00.000,101.95417745024632,14.497445882679477,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147900,true,2014-04-06 19:00:00.000,101.95417745024632,14.497445882679477,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147901,true,2014-04-07 06:18:00.000,101.95417745024632,14.497445882679477,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147902,true,2014-04-07 10:36:00.000,101.95417745024632,14.497445882679477,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147903,true,2014-04-07 16:03:00.000,101.95509974006538,14.49639570327469,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147904,true,2014-04-07 19:57:00.000,101.95509974006538,14.49639570327469,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147905,true,2014-04-08 07:23:00.000,101.95912546906408,14.499397465422087,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147906,true,2014-04-08 10:54:00.000,101.9603772197858,14.500122219909422,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147907,true,2014-04-08 18:01:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147908,true,2014-04-08 19:43:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147909,true,2014-04-09 06:40:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147910,true,2014-04-09 19:11:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147911,true,2014-04-10 10:37:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147912,true,2014-04-10 16:05:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147913,true,2014-04-10 19:26:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147914,true,2014-04-11 17:45:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147915,true,2014-04-12 06:35:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147916,true,2014-04-12 10:35:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147917,true,2014-04-12 19:37:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147918,true,2014-04-13 06:49:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147919,true,2014-04-13 11:04:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147920,true,2014-04-13 16:07:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147921,true,2014-04-13 19:03:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147922,true,2014-04-14 06:30:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147923,true,2014-04-14 11:44:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147924,true,2014-04-14 18:46:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147925,true,2014-04-15 06:10:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147926,true,2014-04-15 10:35:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147927,true,2014-04-15 16:06:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147928,true,2014-04-16 05:54:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147929,true,2014-04-16 10:58:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147930,true,2014-04-16 15:02:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147931,true,2014-04-17 06:15:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147932,true,2014-04-17 15:40:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147933,true,2014-04-17 21:58:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147934,true,2014-04-18 06:23:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147935,true,2014-04-18 10:37:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147936,true,2014-04-18 20:18:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147937,true,2014-04-19 06:13:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147938,true,2014-04-19 10:55:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147939,true,2014-04-19 16:10:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147940,true,2014-04-19 19:45:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147941,true,2014-04-20 06:20:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147942,true,2014-04-20 10:40:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147943,true,2014-04-20 12:42:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147944,true,2014-04-20 16:59:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147945,true,2014-04-20 20:15:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147946,true,2014-04-21 06:00:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147947,true,2014-04-21 10:51:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147948,true,2014-04-21 18:13:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147949,true,2014-04-22 14:00:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147950,true,2014-04-22 21:48:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147951,true,2014-04-23 05:59:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147952,true,2014-04-23 11:12:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147953,true,2014-04-23 17:15:00.000,101.9522127195422,14.499574839663401,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147954,true,2014-04-25 16:18:00.000,101.94745314516553,14.502054998291884,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147955,true,2014-04-25 18:37:00.000,101.94745314516553,14.502054998291884,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147956,true,2014-04-26 06:10:00.000,101.94745314516553,14.502054998291884,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147957,true,2014-04-26 16:18:00.000,101.94745314516553,14.502054998291884,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147958,true,2014-04-26 19:24:00.000,101.94745314516553,14.502054998291884,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147959,true,2014-04-27 06:35:00.000,101.94745314516553,14.502054998291884,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147960,true,2014-04-27 10:58:00.000,101.94745314516553,14.502054998291884,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147961,true,2014-04-27 16:30:00.000,101.94745314516553,14.502054998291884,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147962,true,2014-04-27 20:05:00.000,101.94745314516553,14.502054998291884,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147963,true,2014-04-28 06:35:00.000,101.94745314516553,14.502054998291884,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147964,true,2014-04-28 11:16:00.000,101.94745314516553,14.502054998291884,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147965,true,2014-04-28 17:58:00.000,101.94453898606297,14.50179356030175,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147966,true,2014-04-28 19:41:00.000,101.94453898606297,14.50179356030175,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147967,true,2014-04-29 07:20:00.000,101.94453898606297,14.50179356030175,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147968,true,2014-04-29 11:44:00.000,101.94403086342909,14.50122194505769,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147969,true,2014-04-29 17:19:00.000,101.94136313686464,14.500668376718338,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147970,true,2014-04-30 06:14:00.000,101.94133003204018,14.5016712471876,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147971,true,2014-04-30 11:46:00.000,101.94509996833489,14.505660862817699,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147972,true,2014-04-30 16:02:00.000,101.9461818766483,14.504057805001079,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147973,true,2014-04-30 19:43:00.000,101.9461818766483,14.504057805001079,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147974,true,2014-05-01 06:02:00.000,101.9461818766483,14.504057805001079,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147975,true,2014-05-01 10:54:00.000,101.9461818766483,14.504057805001079,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147976,true,2014-05-01 16:07:00.000,101.9461818766483,14.504057805001079,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147977,true,2014-05-02 06:05:00.000,101.9461818766483,14.504057805001079,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147978,true,2014-05-02 11:23:00.000,101.9461818766483,14.504057805001079,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147979,true,2014-05-02 16:01:00.000,101.9461818766483,14.504057805001079,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147980,true,2014-05-02 19:21:00.000,101.9461818766483,14.504057805001079,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147981,true,2014-05-03 06:13:00.000,101.9461818766483,14.504057805001079,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147982,true,2014-05-03 13:44:00.000,101.9461818766483,14.504057805001079,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147983,true,2014-05-03 16:00:00.000,101.9461818766483,14.504057805001079,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
7017147984,true,2014-05-04 06:14:00.000,101.9461818766483,14.504057805001079,"radio-transmitter","Ophiophagus hannah","#556574367","OPHA1","King cobra (Ophiophagus hannah), Elapidae, Thailand"
